mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,delta2_1,delta2_2,delta2_3,delta2_4,delta2_5,delta2_6,delta2_7,delta2_8,delta2_9,delta2_10,delta2_11,delta2_12,delta2_13,Emotion
-517.0025,51.23058,-12.764106,6.040333,-6.761508,3.3260498,-15.019134,-4.5223336,-7.798279,-11.889626,-12.568208,-2.5144427,-3.945616,1.3963231e-05,1.982923e-05,1.9784244e-05,1.979324e-05,1.9775247e-05,1.9758378e-05,1.9748255e-05,1.973476e-05,1.9711144e-05,1.968078e-05,1.9653788e-05,1.9622299e-05,1.9581812e-05,-3.45482e-05,-4.8866812e-05,-4.884207e-05,-4.8838698e-05,-4.881058e-05,-4.877684e-05,-4.8738606e-05,-4.8687998e-05,-4.8637954e-05,-4.856851e-05,-4.850159e-05,-4.8426526e-05,-4.833993e-05,5
-658.6456,69.28184,-7.947114,3.383055,-7.3856683,1.5301864,-14.01189,1.1666952,-6.340833,-11.141334,-8.610404,-5.1732273,-2.3891487,8.38395e-08,4.191975e-08,2.0959876e-08,0.0,-5.239969e-09,-6.549961e-09,-2.0959876e-08,-2.6199845e-09,-7.859954e-09,0.0,0.0,5.239969e-09,5.239969e-09,2.8819828e-08,1.0479938e-08,-3.2749805e-09,1.5064911e-08,6.549961e-10,1.9649884e-09,-6.549961e-10,3.2749806e-10,5.239969e-09,4.257475e-09,3.929977e-09,-8.51495e-09,-6.549961e-10,5
-591.8211,58.5476,-17.361238,-1.0738332,-9.952888,-4.709931,-15.396257,-5.1003914,-16.303297,-8.268211,-3.9534056,-3.7664196,-6.1427956,0.0,3.598771e-08,-8.996928e-09,-2.249232e-08,-4.498464e-09,-6.7476957e-09,-8.996928e-09,4.498464e-09,0.0,-8.996928e-09,1.6869239e-09,0.0,0.0,6.7476957e-09,-6.7476957e-09,1.124616e-09,1.4620007e-08,1.124616e-09,6.7476957e-09,-1.124616e-09,0.0,-6.7476957e-09,-3.3738479e-09,1.968078e-09,-2.530386e-09,-1.124616e-09,7
-676.96106,66.6733,5.739128,14.784517,0.5453349,4.8432536,-9.242825,-2.2522318,-12.017427,-7.059768,-3.3668287,1.8542901,-4.136585,0.014809439,0.01969638,0.016379526,0.012068548,0.00799885,0.005037711,0.0033855883,0.0026365307,0.0021295948,0.0013735361,0.00030618627,-0.0007358355,-0.001288746,0.010583882,0.014313656,0.012532207,0.010090016,0.007547313,0.005346855,0.0036826194,0.002501271,0.0016161315,0.00085806736,0.00017722521,-0.00035323942,-0.00061963,7
-456.97064,67.47255,-13.691976,8.362252,-8.184113,6.4526415,-6.3147054,1.8226477,-13.512882,-12.906333,-11.661342,-8.94063,-1.8327842,-0.45815116,-0.35311702,-0.06225425,-0.035690606,-0.020287279,-0.03228095,-0.015282296,-0.014884455,0.0106944945,0.023828046,0.021510676,0.03715389,0.007855141,0.09175049,0.03867529,-0.013748621,0.004719161,-0.012786949,-0.004423301,-0.009153814,-0.0057249307,0.003509793,0.003246372,0.00742585,0.005388653,0.0049719303,6
-663.98926,55.048817,-15.675848,5.963264,-3.8493795,2.7902856,-11.852515,0.22339594,-15.032762,-9.142676,-2.5565913,-3.6619806,-7.6642647,8.871389e-08,0.0,-1.6633855e-08,-5.544618e-09,0.0,-4.851541e-09,1.1089236e-08,0.0,0.0,-1.1089236e-08,4.851541e-09,0.0,5.544618e-09,2.079232e-09,1.8020009e-08,-2.772309e-09,8.316928e-09,2.772309e-09,4.158464e-09,-4.158464e-09,-8.316928e-09,-6.584234e-09,-5.1980793e-09,-6.9307726e-10,-2.1658664e-09,5.544618e-09,8
-757.0126,55.0608,-6.8256364,15.38823,-2.7167768,4.4287906,-8.90458,3.981692,-12.436905,-1.650603,-1.7140626,-3.3078027,-3.8340597,0.013405144,0.01886973,0.017621925,0.0155032175,0.013679994,0.011125573,0.0071264007,0.003735348,0.0026792893,0.002850115,0.0043307524,0.005905896,0.0047242404,-0.009818412,-0.011942752,-0.009034093,-0.006391496,-0.0018229691,0.0029033595,0.006486176,0.009840635,0.010701293,0.008206887,0.005531535,0.00367044,0.0018309321,6
-596.9782,79.571754,-10.932433,6.366903,-1.8977252,4.3881016,-11.956057,0.23329476,-11.442019,-4.5984483,-3.4818518,-9.536558,-4.121363,0.13469693,0.15785483,0.08066598,0.016631935,-0.0024347627,0.0015550433,-0.0030250782,-0.020727703,-0.03533121,-0.043398775,-0.04338172,-0.037401102,-0.0249441,-0.042879984,-0.03408657,0.002491329,0.007456625,0.005460704,0.013296613,0.015475268,0.009976163,0.0028426652,-0.0052568316,-0.005336643,0.0009340832,0.0033995295,8
-538.87463,77.86309,-12.02038,15.044422,-6.8531923,5.255922,-10.001581,0.5007291,-14.823119,-0.6777905,-8.704788,-5.888407,-2.8219137,-0.14786004,-0.20182508,-0.053716738,-0.022897026,-0.016339133,0.0077593364,-0.0223959,-0.013598011,-0.04950449,-0.041619234,-0.07905169,-0.026817966,0.028939487,-0.05140869,0.056099072,0.009180332,-0.038661472,-0.017214337,-0.023824537,-0.0034369405,-0.028716598,-0.0057367194,-0.017994585,-0.0029007657,-0.011319945,-0.0014474622,7
-890.6329,69.958275,17.44476,26.513002,12.830486,19.505213,7.9426184,5.1055245,-1.0940841,-0.09851426,9.795751,4.4803023,1.108567,0.6809158,0.31675455,0.12412914,0.100114025,0.104189366,0.09541846,0.08148995,0.047043394,0.0059382617,0.026279181,0.057946235,0.021678485,-0.0038396125,0.06420045,0.021825679,-0.00830114,-0.0016890028,-0.014490688,-0.024806766,-0.0063144346,0.006311208,0.014696011,0.010188226,-0.0039820727,-0.0014934462,-0.00424481,2
-632.8397,53.47833,-19.633337,5.159299,-4.5107393,-0.9670769,-14.036666,-0.37460637,-10.584533,-10.829233,-6.4543343,-3.5140815,-7.4050045,0.00071461994,0.0009921745,0.00093715574,0.0008473102,0.00072529877,0.0005749361,0.0004010848,0.00020953755,7.040707e-06,-0.00019889996,-0.0004003254,-0.0005889586,-0.0007565757,-0.00012287976,-0.00017084899,-0.00016213935,-0.00014803586,-0.00012914451,-0.00010625742,-8.03088e-05,-5.240205e-05,-2.365495e-05,4.755126e-06,3.1730277e-05,5.623073e-05,7.736849e-05,6
-650.2724,67.41869,-0.6696637,8.951852,-4.630506,3.999608,-9.618711,-4.4505324,-8.185568,-1.5348146,-8.184565,-4.634777,4.0112185,-0.0023268922,-0.0032866627,-0.0032748606,-0.0032552236,-0.0032279047,-0.0031930204,-0.0031508396,-0.0031015452,-0.0030454334,-0.0029828423,-0.002914091,-0.0028395948,-0.0027597395,-0.0026801077,-0.0037847513,-0.0037685947,-0.0037417617,-0.0037044543,-0.0036568847,-0.0035993757,-0.0035322928,-0.0034560417,-0.0033711554,-0.0032781237,-0.003177527,-0.0030700087,7
-634.6502,87.13097,4.7949057,13.316669,5.8456745,19.798052,-2.6534166,2.6445324,-0.41702995,-2.878086,-2.4550514,1.7532816,0.20739686,-0.005969478,-0.008350747,-0.008081212,-0.007648057,-0.007073926,-0.0063880146,-0.005623843,-0.0048166444,-0.004000832,-0.0032078144,-0.0024639345,-0.0017891983,-0.0011965667,0.002355482,0.0032235915,0.0029066333,0.0023967617,0.0017202134,0.00091104646,8.914985e-06,-0.0009437519,-0.001904237,-0.0028322327,-0.0036920034,-0.0044540516,-0.0050961864,7
-700.1151,80.27021,-8.304611,13.589824,5.3065886,7.640265,-12.322823,-0.6390771,-6.5469046,-6.367108,-1.7268573,0.3228706,0.20139362,0.12050019,0.14721182,0.10017373,0.062510744,0.039181285,0.021418033,0.00801465,0.002282701,0.005304485,0.01347063,0.020413108,0.023510365,0.024847535,-0.023822503,-0.029966623,-0.018321298,-0.00026196812,0.018821228,0.032265205,0.035176445,0.028872622,0.020681981,0.014774359,0.009227261,0.003585504,-6.801459e-05,5
-781.1006,93.46032,12.774705,15.978212,6.8638053,20.636175,-4.779343,2.2484696,-5.2260146,-1.7117188,4.892507,-1.4858446,-1.3128695,0.13831724,0.15810414,0.07917677,0.022499241,0.013661565,0.026331512,0.029179508,0.016923001,0.0017347801,-0.0037369907,3.714945e-05,0.0031406728,0.00642492,-0.00874082,-0.010038164,-0.0055838097,-0.00060754264,0.0036081222,0.0056462316,0.0055284444,0.0015989706,-0.0026785845,-0.0016168795,0.0048330566,0.009299235,0.003976508,2
-675.10834,44.846523,-9.81207,6.6568,-1.3258098,1.1413764,-15.381475,-4.3656597,-15.331441,-5.683063,-1.2369349,-8.0439205,-6.3536167,0.0,2.2373591e-08,-2.2373591e-08,0.0,1.11867955e-08,1.11867955e-08,0.0,-2.7966989e-09,0.0,-2.7966989e-09,2.7966989e-09,1.11867955e-08,2.7966989e-09,2.7966989e-08,-6.991747e-10,-2.0975242e-09,-7.690922e-09,0.0,-1.3109526e-08,8.390097e-09,-5.5933977e-09,-2.7966989e-09,-2.6219052e-10,6.991747e-10,-2.0975242e-09,-2.7966989e-09,3
-900.58026,67.87952,19.959637,26.425486,14.512784,20.45149,8.441609,10.904683,-2.1794524,-2.6138616,4.000448,4.365514,3.8481326,0.37973943,0.09564661,0.07534074,0.093437366,0.08346395,0.024598276,0.010149912,0.005019739,-0.017331766,-0.008253111,0.022741826,0.04200696,0.01573716,0.07707931,0.059605736,0.003712078,-0.020973997,-0.020947156,-0.0074240826,0.009322807,0.023005448,0.010980551,0.004253648,0.008318211,0.00076546817,-0.0034994856,4
-602.8427,78.25,-7.098243,15.404513,6.7073455,16.340883,-11.985211,7.290374,-3.8422534,-6.340607,-0.33184922,3.7235367,2.5186396,0.069410294,0.088636994,0.06741402,0.04862096,0.03940528,0.036434907,0.033815023,0.030087749,0.027019838,0.025283128,0.023815122,0.02203521,0.020556886,0.034645308,0.04079218,0.022766715,0.0074832183,0.001035875,4.7875164e-05,-0.0009204384,-0.0029606957,-0.004133945,-0.0037171948,-0.002907125,-0.0025938258,-0.0023656897,5
-818.05225,81.59814,18.45789,29.572275,9.894954,24.407965,5.9399924,8.952549,5.2961073,2.941356,2.534733,2.5145996,8.011497,-0.069696985,-0.044516522,-0.057024684,-0.042833805,-0.033940885,-0.031766582,-0.022238508,-0.027262697,-0.020491976,-0.010640544,0.010982282,0.001671195,-0.012757196,-0.13744137,-0.024703948,-0.03092427,-0.02336734,-0.01675135,-0.01505882,-0.0038149338,-0.006917844,-0.013109612,-0.003876023,0.0013956992,-0.0012415865,0.0039474494,2
-642.6972,62.287178,1.8136667,11.972083,-0.38411358,7.894607,-3.2571108,0.050610136,-3.5255733,-2.2436175,-7.367572,-6.5428944,1.3302755,0.000968866,0.0013660196,0.0013536918,0.0013334325,0.0013052473,0.0012691644,0.0012254715,0.0011742387,0.0011158045,0.0010503338,0.0009782126,0.00089970644,0.00081522233,0.0024498804,0.0034606576,0.0034482738,0.0034277404,0.0033990785,0.0033624498,0.003317956,0.003265792,0.003206158,0.0031392805,0.0030654196,0.0029848607,0.0028979124,3
-652.1348,62.083595,1.6117685,5.0336704,-8.441632,6.75776,-10.202744,0.9920767,-10.455843,-9.737623,-6.7168336,-3.1811378,0.33524355,0.0003942899,0.0003581635,-3.5306635e-05,-0.00022038151,-8.744192e-06,0.00038159167,0.0005511889,0.00032851903,-5.6789348e-05,-0.00021166344,1.8324481e-05,0.0003947036,0.000533645,-0.00077023514,-0.00064190745,0.0002556574,0.00071139354,0.00027345197,-0.000621476,-0.0010835193,-0.0006548618,0.00023668868,0.0007053973,0.0002888498,-0.00059472915,-0.0010658414,7
-786.2659,67.81619,-3.996436,9.6945305,-1.3707283,1.2213424,-10.283747,0.7980441,-10.955979,-7.884032,-6.773822,-3.3847907,-3.2750776,0.027508708,0.032418787,0.020496923,0.01195604,0.0053097527,0.00017490894,0.00021696373,0.0020992346,1.7702227e-05,-0.0030803229,-0.0028331238,-0.0023608236,-0.0044262847,-0.0052333274,-0.0068559167,-0.0069673965,-0.008276124,-0.0077589178,-0.0051541887,-0.0032232124,-0.001636971,0.0012550573,0.0036531095,0.003596808,0.0023812486,0.0013050159,1
-623.99677,70.241905,12.209629,22.596651,1.0112761,8.235131,-2.5368195,6.884113,-1.2734338,0.10352599,-2.4989471,-0.13869016,3.0389528,0.0058231456,0.008222223,0.00818326,0.008118778,0.008029046,0.007914574,0.0077760387,0.007614334,0.007430362,0.007225228,0.0070001506,0.0067564077,0.0064954553,0.0059297555,0.008376311,0.008347331,0.008299225,0.008232314,0.008146964,0.008043727,0.007923222,0.0077861752,0.0076333927,0.0074658063,0.007284396,0.0070902244,7
-528.84143,48.074074,-10.04683,6.5812654,-0.9212429,5.287386,-13.761483,10.503636,-6.2365932,-9.097123,-0.53101474,2.4884202,-2.77826,0.07488371,0.09152572,0.06175197,0.040264264,0.034955807,0.035980243,0.034132943,0.030462923,0.028735837,0.028220482,0.026749223,0.024855765,0.023793753,0.04353089,0.048534617,0.021591322,0.002262435,-0.0022780327,-0.0009833853,-0.0022240665,-0.005049655,-0.006040355,-0.005865103,-0.0064988183,-0.007461196,-0.007617578,6
-683.358,80.01302,-3.483991,7.1133256,-2.4543254,11.253367,-9.203521,-2.344952,-8.802731,-7.8932266,-6.845123,-0.8864532,3.4902632,-0.0047347546,-0.0066720247,-0.0066009066,-0.0064837993,-0.006322749,-0.0061207116,-0.0058811605,-0.005608355,-0.0053069443,-0.004982037,-0.0046390393,-0.004283488,-0.0039210026,-0.002335824,-0.0032933224,-0.0032634288,-0.003214134,-0.0031462833,-0.0030609863,-0.0029596451,-0.0028438605,-0.0027155206,-0.0025765598,-0.0024291314,-0.0022754194,-0.0021176029,7
-754.2292,55.673294,-14.051983,7.2978244,-7.0382533,3.830739,-12.601471,-2.0825253,-10.655237,-12.375587,-3.382789,-6.605086,-6.9317193,0.003523572,0.004841332,0.0044207866,0.0037400925,0.0028419048,0.0017989262,0.0007078445,-0.00032822057,-0.0012205801,-0.0019090043,-0.002363532,-0.0025769006,-0.0025563003,0.00015321714,0.00027942238,0.0003997895,0.00042553383,0.00023580261,-0.00016369637,-0.00063585816,-0.0009999687,-0.0011471262,-0.0010995151,-0.00097356585,-0.00087973167,-0.0008367535,3
-548.17535,44.29004,-23.821941,-2.5201263,-7.35899,-7.1838174,-16.666191,-7.5194087,-14.053753,-11.263972,-4.3912683,-2.9698274,-3.0603836,-8.524463e-08,2.1311157e-08,0.0,-5.3277893e-09,0.0,0.0,4.2622315e-08,-5.3277893e-09,0.0,0.0,-2.6638947e-09,1.0655579e-08,1.0655579e-08,1.33194735e-08,5.3277893e-09,2.6638947e-09,5.3277893e-09,0.0,5.161296e-09,3.3298684e-09,3.9958423e-09,-5.9937633e-09,0.0,-1.9979212e-09,0.0,-1.3319473e-09,3
-682.11017,88.51256,-6.6739197,9.222111,4.024013,11.099226,-8.519286,2.788287,-1.919385,-8.392128,-1.493685,1.9478316,-2.8676977,0.018893482,0.024056256,0.017349448,0.009570126,0.0035229544,0.00047170924,-4.9142276e-05,0.00038975,-2.4729234e-05,-0.0024397897,-0.0065824348,-0.010740872,-0.012849175,0.010311724,0.013025269,0.009138833,0.0048335395,0.002122169,0.002170522,0.0047970847,0.008477308,0.010898625,0.010088062,0.0056807613,-0.00059907895,-0.005872989,3
-729.0911,86.20937,1.6323359,10.307817,14.12992,14.787695,-5.1368833,2.1999872,-9.63709,-10.745172,2.9176714,2.8501525,-5.1748023,0.13333997,0.068326175,-0.097584106,-0.081429176,0.0038050546,0.010558356,-0.015130076,-0.050425526,-0.08422912,-0.06276379,-0.0054707504,0.018539842,-0.012153494,0.0020989866,0.015270855,0.025235198,0.011069679,-0.0024049245,-0.0021778294,0.0014204147,0.0021467493,-0.0042507052,-0.005670299,0.0012792797,-0.0011429774,-0.004984214,4
-831.70197,71.27187,10.752529,32.122803,11.203418,21.693373,7.467051,9.346039,6.444478,4.968592,3.281511,0.8141825,7.145458,-0.024227938,-0.036079038,0.018453607,0.01615462,0.018099116,-0.027809735,-0.029550869,-0.013727112,-0.013424245,-0.013163832,0.0049849143,0.014958835,0.016300805,0.0765009,0.10675859,0.016853573,-0.00437676,0.007005638,0.003993937,0.0007415965,-0.00057016464,-0.0133960005,-0.001134029,-0.0013405589,-0.013132475,-0.0024067832,2
-635.0342,85.55961,-0.22003435,18.469584,-2.8353891,17.783588,-2.6028054,-3.2088416,-10.86908,3.7938533,-3.1838133,-5.5318575,3.8159459,0.064372845,0.081245445,0.060216915,0.04319581,0.035956264,0.032164242,0.024583893,0.013606949,0.004504376,0.0006594035,0.0015868493,0.005316873,0.010266428,-0.014516881,-0.013357184,0.00058240775,0.008486124,0.0072863223,0.0032891347,0.0013599168,0.00096647284,0.0004375637,-0.0008348478,-0.0034042525,-0.0066064596,-0.0074702757,2
-686.39655,86.60792,-2.0308945,10.492339,8.879837,20.51145,-7.8980927,4.8279862,2.3588037,-5.9844923,-2.763161,5.322676,3.125298,0.02427191,0.021054361,0.00064602785,-0.002781971,0.0037687526,0.0063281013,0.00794204,0.010585999,0.007979102,0.004016675,0.0076050125,0.013035403,0.011243507,-0.013497778,-0.0074979174,0.0077197305,0.0042180195,-0.006909372,-0.01000728,-0.009921456,-0.010095027,-0.005028592,-6.289167e-05,-0.0036203589,-0.0076519907,-0.0045592333,7
-702.31934,66.73585,1.8639725,4.0733004,2.938046,15.346247,-5.510093,4.387404,-9.710951,-3.55842,-4.86579,-2.4206297,-1.0656122,0.0748059,0.06024602,0.028684856,0.014268579,0.0051826495,0.013679164,-0.005783876,-0.017168384,-0.038143497,-0.030129734,-0.020034721,-0.01562891,0.0038455871,0.030101571,0.020248013,0.0062440545,0.0035841204,0.0016585,0.009463797,0.0056991847,-0.0002967424,-0.011945543,-0.00823813,-0.0047762534,-0.0041334247,0.0041654967,4
-650.676,62.101738,2.6211755,12.255611,1.2294806,2.5456686,-10.363199,0.7691109,-11.218007,-6.284356,-5.4102554,3.1814768,-3.5892084,0.021663234,0.023402087,0.012852642,0.006295339,-0.00028834702,-0.0045580594,-0.0020735105,0.004857126,0.0047089737,-5.546606e-05,0.00073185505,0.00049647293,-0.0023902496,0.022718528,0.025118014,0.014384479,0.0069681574,-0.0003433829,-0.0051402347,-0.0033623565,0.0027067862,0.0023595893,-0.0022667467,-0.0018208803,-0.0020258226,-0.004129818,7
-794.1285,76.75192,19.479856,32.83439,11.598003,21.608803,3.3972263,11.069316,4.0682354,4.6693273,0.10158634,0.5596014,5.797201,-0.010170131,-0.016108083,-0.016922377,-0.013043221,-0.009425731,-0.009174413,-0.009947758,-0.014388996,-0.015922429,-0.013933874,-0.010236943,-0.0025571417,0.000505911,-0.023687167,-0.015400767,-0.013404561,-0.015288208,-0.010505156,-0.009876327,-0.0056620147,-0.004069129,-0.0045015607,-0.003708632,-0.0010134936,-0.0016100439,-0.0051626866,4
-722.5514,65.9328,-4.6649847,16.797453,1.9778153,4.9540167,-7.741424,0.15683602,-9.960095,-8.538746,-3.5573204,-5.7698383,-7.0883904,0.0025853124,0.0035646812,0.0033032976,0.0029092822,0.002435443,0.0019387705,0.0014691517,0.0010606447,0.00072749454,0.00046580413,0.00025944327,8.8579356e-05,-6.221903e-05,-0.0009815721,-0.0013689433,-0.0013117954,-0.0012198419,-0.0010986979,-0.0009578096,-0.00081035733,-0.0006725648,-0.00056151825,-0.00049230765,-0.00047449066,-0.00050968037,-0.0005901706,3
-620.7863,77.01154,-1.5141743,10.728663,9.508459,15.875758,-1.7918049,2.4500263,0.8781927,-1.754582,0.053264115,2.0078177,-0.33166555,0.0030256,0.0042885216,0.0043169674,0.004359798,0.0044107307,0.004461828,0.0045044404,0.004529961,0.004530819,0.004501204,0.0044376985,0.004339614,0.004209106,-0.003390541,-0.0047837486,-0.004750849,-0.004698784,-0.0046313894,-0.0045536356,-0.0044709593,-0.00438901,-0.004312952,-0.004247146,-0.004194608,-0.0041568903,-0.0041338373,7
-777.2276,101.14879,7.086825,17.200487,5.497141,19.922642,-3.6435578,4.8505235,-7.507032,-4.6242695,3.26466,-0.8142835,-2.4886105,0.15068097,0.13106063,0.014338903,-0.032202024,-0.024157185,0.010280717,0.021656645,0.009556951,-0.012742447,-0.03529737,-0.025332326,-0.011740418,-0.020152146,-0.03038833,-2.7842441e-05,0.027824951,0.0014672589,0.003981396,0.0057773986,-0.0018557357,-0.0010574154,-0.015412983,-0.02189453,-0.006710956,-0.0007714488,-0.013457821,2
-639.7914,59.454506,-0.9534222,10.4743185,-1.5814674,5.8089995,-8.132877,-0.32348293,-5.871957,-4.2147117,-6.5350733,-4.3196874,1.5619702,0.003809307,0.005385399,0.0053795525,0.005369832,0.005356273,0.005338845,0.005317579,0.00529254,0.0052637225,0.00523115,0.0051949285,0.005155045,0.0051116114,-0.0034255462,-0.0048422907,-0.004835823,-0.0048250724,-0.0048100366,-0.00479078,-0.004767325,-0.004739699,-0.0047079925,-0.004672262,-0.0046325624,-0.004588981,-0.004541604,8
-728.83295,98.69456,8.769969,27.251436,8.200182,20.024044,0.20214607,10.133128,-1.054472,2.3739283,3.033044,1.6414561,-0.7350716,0.048035935,0.056605544,0.035282813,0.015829314,0.004950204,0.002753567,0.003063519,0.0038880378,0.0008343831,-0.009619911,-0.01951312,-0.019033222,-0.013892768,0.015497831,0.015855247,0.0060231024,0.00012531439,-0.0018509247,-0.0031448526,-0.0038835455,-0.0020939908,0.0014700817,0.0041796896,0.0042020297,0.0010018157,-0.0020292625,2
-784.32623,80.73548,6.1197906,14.46189,-4.1193504,14.01762,-7.3682137,2.678392,-3.0708537,-5.6911945,-5.306961,-5.06639,1.436148,0.030185405,0.03905969,0.032111898,0.025496934,0.019675914,0.01639581,0.01522867,0.015578598,0.0149217835,0.013092083,0.011442246,0.008926821,0.007535485,0.0040254802,0.0074063316,0.0070869373,0.007231107,0.006381873,0.0052190847,0.0043372065,0.004784402,0.0038097631,0.0044981963,0.0053983224,0.0050028497,0.0034442786,1
-623.6665,68.084,6.7386374,21.236355,8.053213,9.360766,-3.7561066,5.0124016,-0.6302393,-0.7270262,-6.2859526,-1.8040451,4.9782653,-0.13666163,-0.13603836,-0.056234308,-0.040810935,-0.042000722,-0.03184711,-0.0289558,-0.026794199,-0.022077207,-0.021042187,-0.019829463,-0.017976223,-0.017162839,0.096511096,0.084721416,0.0129169775,1.157995e-05,0.0024259882,-0.0054146904,-0.006726855,-0.0075288364,-0.010830463,-0.010940158,-0.011321965,-0.012350668,-0.012467093,5
-580.5369,46.058212,-12.476372,13.691892,-10.600787,1.9263492,-13.232321,0.51602495,-14.096955,-2.819586,-2.1553283,-3.9990695,-6.7004952,0.0032360242,0.0045268848,0.0043818224,0.0041509555,0.0038496125,0.003497585,0.00311724,0.002731795,0.002363459,0.0020316385,0.0017514229,0.0015325494,0.0013788472,-0.0050985166,-0.0071243565,-0.0068719476,-0.006469886,-0.0059446045,-0.0053302217,-0.0046659373,-0.003993082,-0.0033519825,-0.0027791054,-0.0023041589,-0.0019483268,-0.0017227,8
-600.3685,70.58866,-1.8087564,17.943316,5.016897,9.9709635,-12.025298,1.5635663,-5.5418386,-6.9000635,-0.29845804,-0.2018705,-1.6477917,-0.0012529711,-0.0017654533,-0.0017460468,-0.0017139311,-0.0016695437,-0.0016133743,-0.0015461225,-0.0014685895,-0.0013816969,-0.0012864923,-0.0011840854,-0.0010756733,-0.0009625309,0.0012651762,0.001782587,0.0017630843,0.0017308148,0.0016861557,0.001629632,0.0015618798,0.0014836853,0.0013959515,0.0012996685,0.0011959097,0.0010858504,0.000970718,5
-631.669,45.991592,-8.334387,3.1030319,-4.086618,0.79478073,-16.120386,-0.62054735,-9.400012,-6.77482,-1.2367612,-5.46056,-7.773712,0.0,2.073205e-08,5.1830127e-09,0.0,0.0,-1.2957532e-09,0.0,5.830889e-09,5.1830127e-09,0.0,5.1830127e-09,5.1830127e-09,-5.1830127e-09,-5.1830124e-08,0.0,-1.0366025e-08,-5.506951e-09,0.0,-1.5549038e-08,-1.4901161e-08,8.098457e-09,-2.267568e-09,-2.5915063e-09,7.774519e-09,3.239383e-10,-1.2957532e-09,3
